10.000000000000000	-8.000000000000000	-5.000000000000000
9.999999954200481	2.002232434059634	-5.000000000000000
1.138832364317517	1.998240284619400	-5.000000000000000
1.138832491020316	1.998240284691891	-5.000000000000000
1.138884138404552	1.998243505435294	-5.000000000000000
1.138832851016732	2.000000031477863	-5.000000000000000
1.138832851004002	2.000000031476924	-5.000000000000000
1.138832850991214	2.000000031475981	-5.000000000000000
1.138832850978411	2.000000031475037	-5.000000000000000
1.138832850965633	2.000000031474094	-5.000000000000000
1.138832850969916	2.000000031474410	-5.000000000000000
1.138832850957138	2.000000031473468	-5.000000000000000
1.138832850944336	2.000000031472524	-5.000000000000000
1.138832850931535	2.000000031471580	-5.000000000000000
1.138832850918733	2.000000031470635	-5.000000000000000
1.138832850905932	2.000000031469692	-5.000000000000000
1.138832850893132	2.000000031468748	-5.000000000000000
1.138832850880332	2.000000031467804	-5.000000000000000
1.138832850867532	2.000000031466861	-5.000000000000000
1.138832850854736	2.000000031465917	-5.000000000000000
1.138832850841937	2.000000031464973	-5.000000000000000
1.138832850829139	2.000000031464030	-5.000000000000000
1.138832850816341	2.000000031463086	-5.000000000000000
1.138832850803547	2.000000031462143	-5.000000000000000
1.138832850791020	2.000000031461219	-5.000000000000000
1.138832850770902	2.000000031459736	-5.000000000000000
1.138832850758543	2.000000031458824	-5.000000000000000
1.138832850746897	2.000000031457966	-5.000000000000000
1.138832850734355	2.000000031457041	-5.000000000000000
1.138832850704618	2.000000031454848	-5.000000000000000
1.138832850678462	2.000000031452919	-5.000000000000000
1.138832850658212	2.000000031451426	-5.000000000000000
1.138832850653284	2.000000031451063	-5.000000000000000
1.138832850657446	2.000000031451370	-5.000000000000000
1.138832850646412	2.000000031450556	-5.000000000000000
1.138832850637322	2.000000031449886	-5.000000000000000
1.138832850631031	2.000000031449422	-5.000000000000000
1.138832850619294	2.000000031448556	-5.000000000000000
1.138832850603741	2.000000031447410	-5.000000000000000
1.138832850593663	2.000000031446667	-5.000000000000000
1.138832850581734	2.000000031445787	-5.000000000000000
1.138832850574396	2.000000031445246	-5.000000000000000
1.138832850581894	2.000000031445798	-5.000000000000000
1.138832850575976	2.000000031445362	-5.000000000000000
1.138832850583439	2.000000031445912	-5.000000000000000
1.138832850571214	2.000000031445011	-5.000000000000000
1.138832850576915	2.000000031445431	-5.000000000000000
1.138832850567658	2.000000031444749	-5.000000000000000
1.138832850572305	2.000000031445091	-5.000000000000000
1.138832850562491	2.000000031444368	-5.000000000000000
1.138832850570363	2.000000031444948	-5.000000000000000
1.138832850550455	2.000000031443480	-5.000000000000000
1.138832850540011	2.000000031442710	-5.000000000000000
